"","ENSG","HGNC","mma_id","prot_lvl","rna_lvl","sample_no","type","type2"
"301","ENSG00000062485","CS","MMA084",832736.25,17.46058745,84,"MMUT","MMUT"
"302","ENSG00000062485","CS","MMA085",420215.21875,16.98668596,85,"MMUT","MMUT"
"303","ENSG00000062485","CS","MMA086",477904.9375,17.80576899,86,"MMUT","MMUT"
"304","ENSG00000062485","CS","MMA087",334485.03125,13.87758704,87,"MMUT","MMUT"
"305","ENSG00000062485","CS","MMA088",594618.0625,19.24012491,88,"MMUT","MMUT"
"306","ENSG00000062485","CS","MMA090",529030.8125,18.09636302,90,"MMUT","MMUT"
"307","ENSG00000062485","CS","MMA091",315834.9375,16.43068341,91,"MMUT","MMUT"
"308","ENSG00000062485","CS","MMA092",793206.0625,16.5907652,92,"MMUT","MMUT"
"309","ENSG00000062485","CS","MMA093",985006.0625,17.8647549,93,"MMUT","MMUT"
"310","ENSG00000062485","CS","MMA094",650624.8125,16.48910626,94,"MMUT","MMUT"
"311","ENSG00000062485","CS","MMA095",476977,16.22607638,95,"MMUT","MMUT"
"312","ENSG00000062485","CS","MMA096",667096.375,19.96281456,96,"MMUT","MMUT"
"313","ENSG00000062485","CS","MMA097",621476.125,14.84479406,97,"MMUT","MMUT"
"314","ENSG00000062485","CS","MMA098",557785.3125,15.33608213,98,"MMUT","MMUT"
"315","ENSG00000062485","CS","MMA099",387209.59375,15.34275427,99,"MMUT","MMUT"
"316","ENSG00000062485","CS","MMA100",1316393.75,17.58353754,100,"MMUT","MMUT"
"317","ENSG00000062485","CS","MMA101",411118.3125,13.7669285,101,"MMUT","MMUT"
"318","ENSG00000062485","CS","MMA102",705145.25,21.5473121,102,"MMUT","MMUT"
"319","ENSG00000062485","CS","MMA103",497544.96875,16.34613849,103,"MMUT","MMUT"
"320","ENSG00000062485","CS","MMA104",436444.1875,11.59336192,104,"MMUT","MMUT"
"321","ENSG00000062485","CS","MMA105",384798.5,14.18180222,105,"MMUT","MMUT"
"322","ENSG00000062485","CS","MMA106",385757.5625,12.23319038,106,"MMUT","MMUT"
"323","ENSG00000062485","CS","MMA107",484287.65625,16.34125597,107,"MMUT","MMUT"
"324","ENSG00000062485","CS","MMA108",385212.40625,13.71239517,108,"MMUT","MMUT"
"325","ENSG00000062485","CS","MMA110",492948.15625,14.74716251,110,"MMUT","MMUT"
"326","ENSG00000062485","CS","MMA111",971890.625,20.15868194,111,"MMUT","MMUT"
"327","ENSG00000062485","CS","MMA112",630628.9375,15.27235427,112,"MMUT","MMUT"
"328","ENSG00000062485","CS","MMA113",604815.0625,12.55728461,113,"MMUT","MMUT"
"329","ENSG00000062485","CS","MMA114",322277.25,15.91196639,114,"MMUT","MMUT"
"330","ENSG00000062485","CS","MMA115",685289,13.4699413,115,"MMUT","MMUT"
"331","ENSG00000062485","CS","MMA116",343784.625,15.26212955,116,"MMUT","MMUT"
"332","ENSG00000062485","CS","MMA117",640497,20.93022148,117,"MMUT","MMUT"
"333","ENSG00000062485","CS","MMA118",487799.5625,14.07730528,118,"MMUT","MMUT"
"334","ENSG00000062485","CS","MMA119",264178.875,6.934139427,119,"MMUT","MMUT"
"335","ENSG00000062485","CS","MMA120",511165.5,21.65765553,120,"MMUT","MMUT"
"336","ENSG00000062485","CS","MMA121",273479.78125,14.842187,121,"MMUT","MMUT"
"337","ENSG00000062485","CS","MMA122",672059.5,18.53305359,122,"MMUT","MMUT"
"338","ENSG00000062485","CS","MMA124",518828.0625,11.91863715,124,"MMUT","MMUT"
"339","ENSG00000062485","CS","MMA125",727110.6875,14.04628801,125,"MMUT","MMUT"
"340","ENSG00000062485","CS","MMA126",342786.25,16.00466365,126,"MMUT","MMUT"
"341","ENSG00000062485","CS","MMA127",843187.125,17.65579223,127,"MMUT","MMUT"
"342","ENSG00000062485","CS","MMA128",449797.90625,12.61048976,128,"MMUT","MMUT"
"343","ENSG00000062485","CS","MMA129",909391.1875,18.58526886,129,"MMUT","MMUT"
"344","ENSG00000062485","CS","MMA130",666145.5625,18.13232803,130,"MMUT","MMUT"
"345","ENSG00000062485","CS","MMA131",951085.6875,15.98846574,131,"MMUT","MMUT"
"346","ENSG00000062485","CS","MMA132",382790.3125,17.5391307,132,"MMUT","MMUT"
"347","ENSG00000062485","CS","MMA133",514341.84375,16.01733496,133,"MMUT","MMUT"
"348","ENSG00000062485","CS","MMA134",750151.625,17.36893655,134,"MMUT","MMUT"
"349","ENSG00000062485","CS","MMA135",403175.21875,12.60879961,135,"MMUT","MMUT"
"350","ENSG00000062485","CS","MMA136",319762.6875,13.4882512,136,"MMUT","MMUT"
"351","ENSG00000062485","CS","MMA137",667674.8125,12.6298318,137,"MMUT","MMUT"
"352","ENSG00000062485","CS","MMA138",876306.125,13.99377965,138,"MMUT","MMUT"
"353","ENSG00000062485","CS","MMA139",589503.4375,16.55385039,139,"MMUT","MMUT"
"354","ENSG00000062485","CS","MMA140",611490.9375,22.3389217,140,"MMUT","MMUT"
"355","ENSG00000062485","CS","MMA141",407243.875,17.15361591,141,"MMUT","MMUT"
"356","ENSG00000062485","CS","MMA142",701131,18.13205823,142,"MMUT","MMUT"
"357","ENSG00000062485","CS","MMA143",602783.75,14.74564747,143,"MMUT","MMUT"
"358","ENSG00000062485","CS","MMA144",676666.0625,16.32014551,144,"MMUT","MMUT"
"359","ENSG00000062485","CS","MMA145",333735.21875,16.25347224,145,"MMUT","MMUT"
"360","ENSG00000062485","CS","MMA146",541962.25,17.00468873,146,"MMUT","MMUT"
"361","ENSG00000062485","CS","MMA147",590812.25,13.62670869,147,"MMUT","MMUT"
"362","ENSG00000062485","CS","MMA148",437121.3125,21.37210356,148,"MMUT","MMUT"
"363","ENSG00000062485","CS","MMA149",430892.6875,15.05845206,149,"MMUT","MMUT"
"364","ENSG00000062485","CS","MMA150",711340.3125,19.13977374,150,"MMUT","MMUT"
"365","ENSG00000062485","CS","MMA151",412562.71875,21.4136185,151,"UNKN","REST"
"366","ENSG00000062485","CS","MMA152",652496.375,21.24039383,152,"UNKN","REST"
"367","ENSG00000062485","CS","MMA153",608118.375,14.67495192,153,"UNKN","REST"
"368","ENSG00000062485","CS","MMA154",770531.9375,16.31402869,154,"UNKN","REST"
"369","ENSG00000062485","CS","MMA155",490347.8125,25.19005347,155,"UNKN","REST"
"370","ENSG00000062485","CS","MMA156",1017375.1875,25.03461465,156,"UNKN","REST"
"371","ENSG00000062485","CS","MMA157",1123082.125,15.15043709,157,"UNKN","REST"
"372","ENSG00000062485","CS","MMA158",464858.9375,14.72648149,158,"UNKN","REST"
"373","ENSG00000062485","CS","MMA159",328501.09375,16.98309723,159,"UNKN","REST"
"374","ENSG00000062485","CS","MMA160",773215.9375,22.67523433,160,"UNKN","REST"
"375","ENSG00000062485","CS","MMA161",648013,11.95704085,161,"UNKN","REST"
"376","ENSG00000062485","CS","MMA162",432612.5,23.79546132,162,"UNKN","REST"
"377","ENSG00000062485","CS","MMA163",761443.5,19.73486388,163,"UNKN","REST"
"378","ENSG00000062485","CS","MMA164",319076.53125,19.69820407,164,"UNKN","REST"
"379","ENSG00000062485","CS","MMA165",898596.5625,15.77597777,165,"UNKN","REST"
"380","ENSG00000062485","CS","MMA166",665157.9375,16.83547864,166,"UNKN","REST"
"381","ENSG00000062485","CS","MMA167",487365.59375,17.08640086,167,"UNKN","REST"
"382","ENSG00000062485","CS","MMA168",505960.65625,24.59037971,168,"UNKN","REST"
"383","ENSG00000062485","CS","MMA169",566895.4375,17.39736771,169,"UNKN","REST"
"384","ENSG00000062485","CS","MMA170",450611.21875,19.29128736,170,"UNKN","REST"
"385","ENSG00000062485","CS","MMA171",921537.6875,22.72119505,171,"UNKN","REST"
"386","ENSG00000062485","CS","MMA172",362284.46875,17.32956503,172,"UNKN","REST"
"387","ENSG00000062485","CS","MMA173",862220.125,19.36785127,173,"UNKN","REST"
"388","ENSG00000062485","CS","MMA174",408260.84375,24.28932652,174,"UNKN","REST"
"389","ENSG00000062485","CS","MMA175",444832.0625,16.93377702,175,"UNKN","REST"
"390","ENSG00000062485","CS","MMA176",648521.5,20.228898,176,"UNKN","REST"
"391","ENSG00000062485","CS","MMA177",400923.71875,21.77095782,177,"UNKN","REST"
"392","ENSG00000062485","CS","MMA178",421270.875,18.66522161,178,"UNKN","REST"
"393","ENSG00000062485","CS","MMA179",760655.6875,17.72490245,179,"UNKN","REST"
"394","ENSG00000062485","CS","MMA180",561853.125,13.5821858,180,"UNKN","REST"
"395","ENSG00000062485","CS","MMA181",642673.625,18.73458685,181,"UNKN","REST"
"396","ENSG00000062485","CS","MMA182",717402,18.3786341,182,"UNKN","REST"
"397","ENSG00000062485","CS","MMA183",833187.8125,17.82673946,183,"UNKN","REST"
"398","ENSG00000062485","CS","MMA184",626405.375,32.81201955,184,"UNKN","REST"
"399","ENSG00000062485","CS","MMA185",746068,12.05026486,185,"UNKN","REST"
"400","ENSG00000062485","CS","MMA186",477393,24.10004638,186,"UNKN","REST"
"401","ENSG00000062485","CS","MMA187",483900.375,19.07617821,187,"UNKN","REST"
"402","ENSG00000062485","CS","MMA188",339002.3125,17.34945967,188,"UNKN","REST"
"403","ENSG00000062485","CS","MMA189",957811.6875,18.68950472,189,"UNKN","REST"
"404","ENSG00000062485","CS","MMA190",706827.375,20.73985366,190,"UNKN","REST"
"405","ENSG00000062485","CS","MMA191",419371.8125,15.74454581,191,"UNKN","REST"
"406","ENSG00000062485","CS","MMA192",645908.25,14.17672455,192,"UNKN","REST"
"407","ENSG00000062485","CS","MMA193",1011334.375,13.66966435,193,"UNKN","REST"
"408","ENSG00000062485","CS","MMA194",474771.8125,21.82815533,194,"UNKN","REST"
"409","ENSG00000062485","CS","MMA195",510931.25,16.53955322,195,"UNKN","REST"
"410","ENSG00000062485","CS","MMA196",542151.8125,14.29667268,196,"UNKN","REST"
"411","ENSG00000062485","CS","MMA197",466827.15625,18.73669577,197,"UNKN","REST"
"412","ENSG00000062485","CS","MMA198",665746.9375,13.78150898,198,"UNKN","REST"
"413","ENSG00000062485","CS","MMA199",248129.5,16.13673322,199,"UNKN","REST"
"414","ENSG00000062485","CS","MMA200",496698,14.51324233,200,"UNKN","REST"
"415","ENSG00000062485","CS","MMA201",261557.984375,16.21019182,201,"UNKN","REST"
"416","ENSG00000062485","CS","MMA202",412421.375,14.68137951,202,"UNKN","REST"
"417","ENSG00000062485","CS","MMA203",436786.5,19.66958293,203,"UNKN","REST"
"418","ENSG00000062485","CS","MMA204",369361.65625,14.69965588,204,"UNKN","REST"
"419","ENSG00000062485","CS","MMA205",359835.15625,16.82369746,205,"UNKN","REST"
"420","ENSG00000062485","CS","MMA206",366092.4375,20.09499521,206,"UNKN","REST"
"421","ENSG00000062485","CS","MMA208",812182.8125,18.44215718,208,"UNKN","REST"
"422","ENSG00000062485","CS","MMA209",563459.875,39.88000177,209,"UNKN","REST"
"423","ENSG00000062485","CS","MMA210",327411.25,16.44843551,210,"UNKN","REST"
"424","ENSG00000062485","CS","MMA211",1170056.75,21.22306866,211,"CTRL","REST"
"425","ENSG00000062485","CS","MMA212",414225.375,12.66721974,212,"CTRL","REST"
"426","ENSG00000062485","CS","MMA213",400950.96875,14.33181291,213,"CTRL","REST"
"427","ENSG00000062485","CS","MMA214",610718.0625,24.29385133,214,"CTRL","REST"
"428","ENSG00000062485","CS","MMA215",538683.0625,18.97446612,215,"CTRL","REST"
"429","ENSG00000062485","CS","MMA216",531000.75,18.70953503,216,"CTRL","REST"
"430","ENSG00000062485","CS","MMA217",413425.96875,22.82172243,217,"CTRL","REST"
"431","ENSG00000062485","CS","MMA218",360086.53125,10.85290552,218,"CTRL","REST"
"432","ENSG00000062485","CS","MMA219",393670.875,15.05213404,219,"CTRL","REST"
"433","ENSG00000062485","CS","MMA220",530071.25,29.78788136,220,"CTRL","REST"
"434","ENSG00000062485","CS","MMA222",469324.40625,16.14525271,222,"CTRL","REST"
"435","ENSG00000062485","CS","MMA223",496421.9375,19.45963467,223,"CTRL","REST"
"436","ENSG00000062485","CS","MMA224",474667.21875,16.21597584,224,"CTRL","REST"
"437","ENSG00000062485","CS","MMA225",668617.875,10.16642428,225,"CTRL","REST"
"438","ENSG00000062485","CS","MMA226",972417,17.93744284,226,"CTRL","REST"
"439","ENSG00000062485","CS","MMA227",320814.15625,12.9167081,227,"CTRL","REST"
"440","ENSG00000062485","CS","MMA228",792615.4375,17.93897139,228,"CTRL","REST"
"441","ENSG00000062485","CS","MMA229",502026.25,17.15256467,229,"CTRL","REST"
"442","ENSG00000062485","CS","MMA230",631993.75,13.27534892,230,"CTRL","REST"
"443","ENSG00000067829","IDH3G","MMA001",45888.671875,16.3389486,1,"MMUT","MMUT"
"444","ENSG00000067829","IDH3G","MMA002",34511.52734375,10.91088951,2,"MMUT","MMUT"
"445","ENSG00000067829","IDH3G","MMA003",31443.216796875,12.2784009,3,"MMUT","MMUT"
"446","ENSG00000067829","IDH3G","MMA004",23852.974609375,10.7416249,4,"MMUT","MMUT"
"447","ENSG00000067829","IDH3G","MMA005",30944.984375,13.47207956,5,"MMUT","MMUT"
"448","ENSG00000067829","IDH3G","MMA006",19392.595703125,7.264646445,6,"MMUT","MMUT"
"449","ENSG00000067829","IDH3G","MMA007",26737.01171875,11.95357293,7,"MMUT","MMUT"
"450","ENSG00000067829","IDH3G","MMA008",33244.5078125,13.05534301,8,"MMUT","MMUT"
"451","ENSG00000067829","IDH3G","MMA009",38443.15625,13.41234163,9,"MMUT","MMUT"
"452","ENSG00000067829","IDH3G","MMA010",51228.02734375,9.244398095,10,"MMUT","MMUT"
"453","ENSG00000067829","IDH3G","MMA011",25679.59375,11.14989546,11,"MMUT","MMUT"
"454","ENSG00000067829","IDH3G","MMA012",22813.302734375,8.85501699,12,"MMUT","MMUT"
"455","ENSG00000067829","IDH3G","MMA013",46463.7421875,8.861762898,13,"MMUT","MMUT"
"456","ENSG00000067829","IDH3G","MMA014",58120.62109375,11.41744719,14,"MMUT","MMUT"
"457","ENSG00000067829","IDH3G","MMA015",25835.869140625,17.62606386,15,"MMUT","MMUT"
"458","ENSG00000067829","IDH3G","MMA016",71515.7890625,16.73948153,16,"MMUT","MMUT"
"459","ENSG00000067829","IDH3G","MMA017",50092.36328125,11.73101835,17,"MMUT","MMUT"
"460","ENSG00000067829","IDH3G","MMA018",21464.57421875,10.0720535,18,"MMUT","MMUT"
"461","ENSG00000067829","IDH3G","MMA019",44482.87109375,14.15418414,19,"MMUT","MMUT"
"462","ENSG00000067829","IDH3G","MMA020",17545.701171875,10.97065991,20,"MMUT","MMUT"
"463","ENSG00000067829","IDH3G","MMA021",12104.77734375,13.60545696,21,"MMUT","MMUT"
"464","ENSG00000067829","IDH3G","MMA023",16942.76171875,9.701101631,23,"MMUT","MMUT"
"465","ENSG00000067829","IDH3G","MMA024",43809.96875,12.37656436,24,"MMUT","MMUT"
"466","ENSG00000067829","IDH3G","MMA025",36347.5625,11.53337046,25,"MMUT","MMUT"
"467","ENSG00000067829","IDH3G","MMA026",34887.296875,8.548785985,26,"MMUT","MMUT"
"468","ENSG00000067829","IDH3G","MMA027",24110.3671875,10.97957957,27,"MMUT","MMUT"
"469","ENSG00000067829","IDH3G","MMA028",40779.2109375,12.1912864,28,"MMUT","MMUT"
"470","ENSG00000067829","IDH3G","MMA029",54856.23046875,11.90035585,29,"MMUT","MMUT"
"471","ENSG00000067829","IDH3G","MMA030",32672.64453125,15.7239006,30,"MMUT","MMUT"
"472","ENSG00000067829","IDH3G","MMA031",34730.4296875,21.10725618,31,"MMUT","MMUT"
"473","ENSG00000067829","IDH3G","MMA032",41210.734375,12.06173177,32,"MMUT","MMUT"
"474","ENSG00000067829","IDH3G","MMA033",37649.734375,10.36216481,33,"MMUT","MMUT"
"475","ENSG00000067829","IDH3G","MMA034",44187.57421875,10.65282422,34,"MMUT","MMUT"
"476","ENSG00000067829","IDH3G","MMA035",34621.43359375,15.66893737,35,"MMUT","MMUT"
"477","ENSG00000067829","IDH3G","MMA036",41079.7421875,9.290352864,36,"MMUT","MMUT"
"478","ENSG00000067829","IDH3G","MMA037",49548.8671875,11.17134925,37,"MMUT","MMUT"
"479","ENSG00000067829","IDH3G","MMA038",34483.83203125,9.979842431,38,"MMUT","MMUT"
"480","ENSG00000067829","IDH3G","MMA039",32240.63671875,14.12117858,39,"MMUT","MMUT"
"481","ENSG00000067829","IDH3G","MMA040",16198.7177734375,13.07205685,40,"MMUT","MMUT"
"482","ENSG00000067829","IDH3G","MMA041",42467.12890625,19.00633107,41,"MMUT","MMUT"
"483","ENSG00000067829","IDH3G","MMA042",23326.759765625,11.58793123,42,"MMUT","MMUT"
"484","ENSG00000067829","IDH3G","MMA043",33104.1796875,14.28550238,43,"MMUT","MMUT"
"485","ENSG00000067829","IDH3G","MMA044",45262.921875,13.27026281,44,"MMUT","MMUT"
"486","ENSG00000067829","IDH3G","MMA045",25291.89453125,11.80742512,45,"MMUT","MMUT"
"487","ENSG00000067829","IDH3G","MMA046",16313.662109375,10.88894734,46,"MMUT","MMUT"
"488","ENSG00000067829","IDH3G","MMA047",35298.6015625,19.88271155,47,"MMUT","MMUT"
"489","ENSG00000067829","IDH3G","MMA048",29752.826171875,7.907574691,48,"MMUT","MMUT"
"490","ENSG00000067829","IDH3G","MMA049",14379.45703125,13.41876986,49,"MMUT","MMUT"
"491","ENSG00000067829","IDH3G","MMA050",25678.853515625,14.42378062,50,"MMUT","MMUT"
"492","ENSG00000067829","IDH3G","MMA051",45293.61328125,15.7054238,51,"MMUT","MMUT"
"493","ENSG00000067829","IDH3G","MMA052",52106.66796875,14.30758658,52,"MMUT","MMUT"
"494","ENSG00000067829","IDH3G","MMA053",25316.99609375,8.032103521,53,"MMUT","MMUT"
"495","ENSG00000067829","IDH3G","MMA055",33427.16796875,10.50291392,55,"MMUT","MMUT"
"496","ENSG00000067829","IDH3G","MMA056",6027.66845703125,10.94560021,56,"MMUT","MMUT"
"497","ENSG00000067829","IDH3G","MMA057",27179.583984375,12.64298026,57,"MMUT","MMUT"
"498","ENSG00000067829","IDH3G","MMA058",31507.7734375,14.30588198,58,"MMUT","MMUT"
"499","ENSG00000067829","IDH3G","MMA060",35645.0234375,18.56211227,60,"MMUT","MMUT"
"500","ENSG00000067829","IDH3G","MMA061",18239.564453125,13.58732286,61,"MMUT","MMUT"
"501","ENSG00000067829","IDH3G","MMA062",28431.21484375,12.02338909,62,"MMUT","MMUT"
"502","ENSG00000067829","IDH3G","MMA063",29160.705078125,9.632677952,63,"MMUT","MMUT"
"503","ENSG00000067829","IDH3G","MMA064",15179.8037109375,16.77260077,64,"MMUT","MMUT"
"504","ENSG00000067829","IDH3G","MMA065",30630.98046875,14.31262139,65,"MMUT","MMUT"
"505","ENSG00000067829","IDH3G","MMA066",27922.853515625,11.44349411,66,"MMUT","MMUT"
"506","ENSG00000067829","IDH3G","MMA067",45891.08984375,13.13912112,67,"MMUT","MMUT"
"507","ENSG00000067829","IDH3G","MMA068",19822.43359375,10.45630953,68,"MMUT","MMUT"
"508","ENSG00000067829","IDH3G","MMA069",28567.525390625,16.40664308,69,"MMUT","MMUT"
"509","ENSG00000067829","IDH3G","MMA070",21773.53125,10.66188839,70,"MMUT","MMUT"
"510","ENSG00000067829","IDH3G","MMA071",22227.91015625,10.2246881,71,"MMUT","MMUT"
"511","ENSG00000067829","IDH3G","MMA072",34444.91796875,9.321928174,72,"MMUT","MMUT"
"512","ENSG00000067829","IDH3G","MMA073",36609.39453125,12.2541197,73,"MMUT","MMUT"
"513","ENSG00000067829","IDH3G","MMA074",24495.86328125,10.67515595,74,"MMUT","MMUT"
"514","ENSG00000067829","IDH3G","MMA075",24183.626953125,9.385803044,75,"MMUT","MMUT"
"515","ENSG00000067829","IDH3G","MMA076",26641.37109375,12.34746116,76,"MMUT","MMUT"
"516","ENSG00000067829","IDH3G","MMA077",18381.26953125,15.01130404,77,"MMUT","MMUT"
"517","ENSG00000067829","IDH3G","MMA079",31004.724609375,12.70577395,79,"MMUT","MMUT"
"518","ENSG00000067829","IDH3G","MMA080",26648.169921875,11.52364175,80,"MMUT","MMUT"
"519","ENSG00000067829","IDH3G","MMA081",43861.59765625,10.97043873,81,"MMUT","MMUT"
"520","ENSG00000067829","IDH3G","MMA082",23805.84765625,12.06072144,82,"MMUT","MMUT"
"521","ENSG00000067829","IDH3G","MMA083",22069.6015625,13.0396988,83,"MMUT","MMUT"
"522","ENSG00000067829","IDH3G","MMA084",32759.58984375,14.73458792,84,"MMUT","MMUT"
"523","ENSG00000067829","IDH3G","MMA085",27637.521484375,13.34175349,85,"MMUT","MMUT"
"524","ENSG00000067829","IDH3G","MMA086",34508.0859375,13.39199401,86,"MMUT","MMUT"
"525","ENSG00000067829","IDH3G","MMA087",22374.859375,8.751975167,87,"MMUT","MMUT"
"526","ENSG00000067829","IDH3G","MMA088",39253.75,9.436397646,88,"MMUT","MMUT"
"527","ENSG00000067829","IDH3G","MMA090",15951.1005859375,12.04208651,90,"MMUT","MMUT"
"528","ENSG00000067829","IDH3G","MMA091",17399.61328125,18.0618087,91,"MMUT","MMUT"
"529","ENSG00000067829","IDH3G","MMA092",43825.29296875,14.11747843,92,"MMUT","MMUT"
"530","ENSG00000067829","IDH3G","MMA093",50265.69140625,16.82667057,93,"MMUT","MMUT"
"531","ENSG00000067829","IDH3G","MMA094",52551.23046875,11.6438352,94,"MMUT","MMUT"
"532","ENSG00000067829","IDH3G","MMA095",17365.5546875,11.57083571,95,"MMUT","MMUT"
"533","ENSG00000067829","IDH3G","MMA096",20558.71875,12.42366406,96,"MMUT","MMUT"
"534","ENSG00000067829","IDH3G","MMA097",37248.3515625,8.404264012,97,"MMUT","MMUT"
"535","ENSG00000067829","IDH3G","MMA098",40034.5625,14.56602122,98,"MMUT","MMUT"
"536","ENSG00000067829","IDH3G","MMA099",26308.8828125,10.38932557,99,"MMUT","MMUT"
"537","ENSG00000067829","IDH3G","MMA100",77296.9453125,10.06443026,100,"MMUT","MMUT"
"538","ENSG00000067829","IDH3G","MMA101",25903.30078125,8.991160447,101,"MMUT","MMUT"
"539","ENSG00000067829","IDH3G","MMA102",34916.296875,10.94203935,102,"MMUT","MMUT"
"540","ENSG00000067829","IDH3G","MMA103",29240.251953125,9.43089135,103,"MMUT","MMUT"
"541","ENSG00000067829","IDH3G","MMA104",37126.8671875,13.03370779,104,"MMUT","MMUT"
"542","ENSG00000067829","IDH3G","MMA105",26495.2265625,10.67496947,105,"MMUT","MMUT"
"543","ENSG00000067829","IDH3G","MMA106",31664.0078125,10.07924558,106,"MMUT","MMUT"
"544","ENSG00000067829","IDH3G","MMA107",32152.775390625,7.822147338,107,"MMUT","MMUT"
"545","ENSG00000067829","IDH3G","MMA108",7660.33544921875,10.13734154,108,"MMUT","MMUT"
"546","ENSG00000067829","IDH3G","MMA110",19268.66015625,10.09850678,110,"MMUT","MMUT"
"547","ENSG00000067829","IDH3G","MMA111",68289.3984375,12.75143636,111,"MMUT","MMUT"
"548","ENSG00000067829","IDH3G","MMA112",25621.115234375,15.16585868,112,"MMUT","MMUT"
"549","ENSG00000067829","IDH3G","MMA113",33522.89453125,12.68496118,113,"MMUT","MMUT"
"550","ENSG00000067829","IDH3G","MMA114",16515.953125,11.04925203,114,"MMUT","MMUT"
